Id,Location,Latitude,Longitude,Fatalities
3975,Chenini,32.91175,10.26194,0
3976,Chenini,32.91175,10.26194,0
3977,Chepsikunya,1.5467,34.5375,5
3978,Cheptais,0.809898,34.456429,3
3979,Cheraga,36.76775,2.95924,0
3980,Cherchar,35.03836,7.00477,0
3981,Chesterville,-29.85144,30.94441,0
3982,Chesterville,-29.85144,30.94441,0
3983,Chesterville,-29.85144,30.94441,0
3984,Chesterville,-29.85144,30.94441,0
3985,Chesterville,-29.85144,30.94441,0
3986,Chetma,34.84568,5.80839,0
3987,Chetma,34.84568,5.80839,0
3988,Chettia,36.177532,1.249223,0
3989,Cheurfa,36.365053,4.32636,0
3990,Cheurfa,36.71909,4.37823,1
3991,Chibok,10.86583,12.847017,1
3992,Chibok,10.86583,12.847017,1
3993,Chibok,10.86583,12.847017,1
3994,Chidzolomondo,-15.03333,33.39611,3
3995,Chifra,11.60462,40.01662,3
3996,Chifra,11.60462,40.01662,4
3997,Chikun,10.269119,7.108446,0
3998,Chikun,10.269119,7.108446,0
3999,Chimoio,-19.1164,33.4833,0
4000,Chinaksen,9.507622,42.606849,0
4001,Chinaksen,9.507622,42.606849,0
4002,Chinaksen,9.507622,42.606849,0
4003,Chinaksen,9.507622,42.606849,0
4004,Chinaksen,9.507622,42.606849,0
4005,Chinaksen,9.507622,42.606849,1
4006,Chinaksen,9.507622,42.606849,2
4007,Chinaksen,9.507622,42.606849,6
4008,Chinhoyi,-17.3666,30.2,0
4009,Chinhoyi,-17.3666,30.2,0
4010,Chinhoyi,-17.3666,30.2,0
4011,Chinsali,-10.55,32.0667,1
4012,Chipinge,-20.2,32.6167,0
4013,Chipinge,-20.2,32.6167,0
4014,Chiredzi,-21.05,31.6667,0
4015,Chiroti,-17.03333,29.13333,0
4016,Chirumbo,-12.6833,14.2666,0
4017,Chiselhurst,-32.98333,27.88333,0
4018,Chisikwa,-14,33.48333,1
4019,Chitungwiza,-18.01274,31.07555,0
4020,Chitungwiza,-18.01274,31.07555,0
4021,Chitungwiza,-18.01274,31.07555,0
4022,Chitungwiza,-18.01274,31.07555,0
4023,Chitungwiza,-18.01274,31.07555,0
4024,Chitungwiza,-18.01274,31.07555,0
4025,Chitungwiza,-18.01274,31.07555,0
4026,Chitungwiza,-18.01274,31.07555,0
4027,Chitungwiza,-18.01274,31.07555,0
4028,Chitungwiza,-18.01274,31.07555,0
4029,Chitungwiza,-18.01274,31.07555,0
4030,Chitungwiza,-18.01274,31.07555,0
4031,Chitungwiza,-18.01274,31.07555,0
4032,Chitungwiza,-18.01274,31.07555,0
4033,Chitungwiza,-18.01274,31.07555,0
4034,Chitungwiza,-18.01274,31.07555,0
4035,Chitungwiza,-18.01274,31.07555,0
4036,Chitungwiza,-18.01274,31.07555,0
4037,Chitungwiza,-18.01274,31.07555,0
4038,Chitungwiza,-18.01274,31.07555,0
4039,Chitungwiza,-18.01274,31.07555,0
4040,Chitungwiza,-18.01274,31.07555,0
4041,Chitungwiza,-18.01274,31.07555,0
4042,Chitungwiza,-18.01274,31.07555,0
4043,Chitungwiza,-18.01274,31.07555,0
4044,Chitungwiza,-18.01274,31.07555,0
4045,Chitungwiza,-18.01274,31.07555,0
4046,Chiurairue,-20.73773,32.8606,0
4047,Chiwundura,-19.18397,30.01367,0
4048,Chiwundura,-19.18397,30.01367,0
4049,Chiwundura,-19.18397,30.01367,0
4050,Chlef,36.16525,1.33452,0
4051,Chlef,36.16525,1.33452,0
4052,Chlef,36.16525,1.33452,0
4053,Chlef,36.16525,1.33452,0
4054,Chlef,36.16525,1.33452,1
4055,Chlef,36.16525,1.33452,4
4056,Chlef,36.16525,1.33452,20
4057,Chongwom,9.783333,11.25,1
4058,Chora,8.4276,36.13433,5
4059,Chott el Djerid,34.03333,8.28333,0
4060,Chukudum,4.242268797,33.45052179,0
4061,Churo Village,0.83333,36.33333,0
4062,Cibitoke,-3.3418,29.3716,0
4063,Cibitoke,-3.3418,29.3716,0
4064,Cibitoke,-3.3418,29.3716,0
4065,Cibitoke,-3.3418,29.3716,0
4066,Cibitoke,-2.8869,29.1248,3
4067,Cishwa,-3.2207,29.9491,1
4068,Clare Estate,-29.8176,30.96992,1
4069,Clare Estate,-29.817599,30.969919,0
4070,Clare Estate,-29.817599,30.969919,0
4071,Clare Estate,-29.817599,30.969919,0
4072,Clare Estate,-29.817599,30.969919,1
4073,Clermont,-29.79312,30.89788,0
4074,Cocody,5.335,-4.004,0
4075,Cocody,5.335,-4.004,0
4076,Coligny,-26.33172,26.32065,0
4077,Coligny,-26.33172,26.32065,0
4078,Coligny,-26.33172,26.32065,0
4079,Coligny,-26.33172,26.32065,0
4080,Coligny,-26.33172,26.32065,0
4081,Coligny,-26.33172,26.32065,0
4082,Colline Mukungu,-4.2333,29.55,0
4083,Collo,37.0058,6.5725,0
4084,Collo,37.0058,6.5725,1
4085,Collo,37.0058,6.5725,7
4086,Conakry,9.5091,-13.7122,0
4087,Conakry,9.5091,-13.7122,0
4088,Conakry,9.5091,-13.7122,0
4089,Conakry,9.5091,-13.7122,0
4090,Conakry,9.5091,-13.7122,0
4091,Conakry,9.5091,-13.7122,0
4092,Conakry,9.5091,-13.7122,0
4093,Conakry,9.5091,-13.7122,0
4094,Conakry,9.5091,-13.7122,0
4095,Conakry,9.5091,-13.7122,0
4096,Conakry,9.5091,-13.7122,0
4097,Conakry,9.5091,-13.7122,0
4098,Conakry,9.5091,-13.7122,0
4099,Conakry,9.5091,-13.7122,0
4100,Conakry,9.5091,-13.7122,0
4101,Conakry,9.5091,-13.7122,0
4102,Conakry,9.5091,-13.7122,0
4103,Conakry,9.5091,-13.7122,0
4104,Conakry,9.5091,-13.7122,0
4105,Conakry,9.5091,-13.7122,1
4106,Conakry,9.5091,-13.7122,2
4107,Conakry,9.5091,-13.7122,5
4108,Constantine,36.365,6.6147,0
4109,Constantine,36.365,6.6147,0
4110,Constantine,36.365,6.6147,0
4111,Constantine,36.365,6.6147,0
4112,Constantine,36.365,6.6147,0
4113,Constantine,36.365,6.6147,0
4114,Constantine,36.365,6.6147,0
4115,Constantine,36.365,6.6147,0
4116,Constantine,36.365,6.6147,0
4117,Constantine,36.365,6.6147,0
4118,Constantine,36.365,6.6147,0
4119,Constantine,36.365,6.6147,0
4120,Constantine,36.365,6.6147,0
4121,Constantine,36.365,6.6147,0
4122,Constantine,36.365,6.6147,0
4123,Constantine,36.365,6.6147,0
4124,Constantine,36.365,6.6147,0
4125,Constantine,36.365,6.6147,1
4126,Coomaad,5.00447,45.47278,1
4127,Coomaad,5.00447,45.47278,2
4128,Copperbelt University Kitwe,-12.80713,28.24389,0
4129,Cork,-24.954373,31.31707,0
4130,Cotonou,6.35,2.4333,0
4131,Cotonou,6.35,2.4333,0
4132,Cotonou,6.35,2.4333,0
4133,Cotonou,6.35,2.4333,0
4134,Cotonou,6.35,2.4333,0
4135,Cotonou,6.35,2.4333,0
4136,Cotonou,6.35,2.4333,0
4137,Cotonou,6.35,2.4333,0
4138,Cotonou,6.35,2.4333,0
4139,Cotonou,6.35,2.4333,0
4140,Cotonou,6.35,2.4333,0
4141,Cotonou,6.35,2.4333,0
4142,Cotonou,6.35,2.4333,0
4143,Cotonou,6.35,2.4333,0
4144,Cotonou,6.35,2.4333,0
4145,Cotonou,6.35,2.4333,0
4146,Cotonou,6.35,2.4333,0
4147,Cotonou,6.35,2.4333,0
4148,Cotonou,6.35,2.4333,0
4149,Cotonou,6.35,2.4333,0
4150,Cotonou,6.35,2.4333,0
4151,Cotonou,6.35,2.4333,0
4152,Crawford,-33.97856,18.50413,0
4153,Crossroads,-33.99445,18.59598,0
4154,Crossroads,-33.99445,18.59598,0
4155,Cuamba,-14.80306,36.53722,0
4156,Cuango,-9.1333,18.05,1
4157,Cubal,-13.0333,14.25,0
4158,Cuei Adukan,6.78892,29.71513,0
4159,Cuei Adukan,6.78892,29.71513,1
4160,Cuei Adukan,6.78892,29.71513,2
4161,Cuei Adukan,6.78892,29.71513,6
4162,Cuei Adukan,6.788921,29.715128,2
4163,Cuei Adukan,6.788921,29.715128,3
4164,Cueibet,7.0316667,29.2471667,5
4165,Cueibet,7.0316667,29.2471667,20
4166,Cueibet,7.03167,29.24717,31
4167,Cuima,-13.2444,15.6413,1
4168,Cuito Cuanavale,-15.1666,19.1833,0
4169,Cullinan,-25.67556,28.52222,0
4170,Cyangugu,-2.4833,28.8967,2
4171,Daarasalaam,1.92214,44.78713,2
4172,Daarasalaam,1.92214,44.78713,5
4173,Dab Naira,12.53485,22.85405,1
4174,Daba Siti,2.61059,40.88632,0
4175,Daba Siti,2.61059,40.88632,12
4176,Dabaneira,13.07731,24.87272,1
4177,Dabanga,11.917929,14.643056,2
4178,Dabataag,8.11439,47.16143,7
4179,Dabbat Ubayd,11.342794,28.854156,6
4180,Dabiss,11.2,-14.5,0
4181,Dad Gumbi,-0.18333,41.25,1
4182,Dadaab Refugee Camp,0.0514,40.3142,0
4183,Dadaab Refugee Camp,0.0514,40.3142,3
4184,Dagaya,13.55179,13.06347,5
4185,Dagu,10.389124,12.979196,4
4186,Dahmani,35.94388,8.827776,0
4187,Dahmani,35.94388,8.82778,0
4188,Daia Ben Dahoua,32.53843,3.61135,0
4189,Dakar,14.6667,-17.44406,0
4190,Dakar,14.6667,-17.44406,0
4191,Dakar,14.6667,-17.44406,0
4192,Dakar,14.6667,-17.44406,0
4193,Dakar,14.6667,-17.44406,0
4194,Dakar,14.6667,-17.44406,0
4195,Dakar,14.6667,-17.44406,0
4196,Dakar,14.6667,-17.44406,0
4197,Dakar,14.6667,-17.44406,0
4198,Dakar,14.6667,-17.44406,0
4199,Dakar,14.6667,-17.44406,0
4200,Dakar,14.6667,-17.44406,0
4201,Dakar,14.6667,-17.44406,0
4202,Dakar,14.6667,-17.44406,0
4203,Dakar,14.6667,-17.44406,0
4204,Dakar,14.6667,-17.44406,0
4205,Dakar,14.6667,-17.44406,0
4206,Dakar,14.6667,-17.44406,0
4207,Dakar,14.6667,-17.44406,0
4208,Dakar,14.6667,-17.44406,0
4209,Dakar,14.6667,-17.44406,0
4210,Dakhla,23.69271,-15.94238,0
4211,Dakola,11.0048,-1.11619,0
4212,Dakwa,3.883333,26.466667,1
4213,Dakwa,3.883333,26.466667,20
4214,Dalakaleri,11.85042,13.25164,4
4215,Dalandole,3.2833,44.133333,1
4216,Daloa,6.87472,-6.45194,0
4217,Daloa,6.87472,-6.45194,0
4218,Daloa,6.87472,-6.45194,0
4219,Daloa,6.87472,-6.45194,0
4220,Daloa,6.87472,-6.45194,0
4221,Dalori,11.760566,13.268301,0
4222,Dalori,11.760566,13.268301,1
4223,Dalori,11.760566,13.268301,1
4224,Dalori,11.760566,13.268301,4
4225,Dalori,11.760566,13.268301,4
4226,Dalwa,10.657149,12.464172,2
4227,Dalxiiska,-0.3297,42.568802,2
4228,Daly Duko,13.47087,24.51953,0
4229,Damale Xagare,9.928091,47.941937,0
4230,Damanhur,31.03917,30.46914,0
4231,Damanhur,31.039171,30.469138,0
4232,Damanhur,31.039171,30.469138,2
4233,Damara,4.957568,18.700459,0
4234,Damara,4.957568,18.700459,0
4235,Damara,4.95757,18.70046,0
4236,Damasak,13.097706,12.495205,0
4237,Damasak,13.097706,12.495205,0
4238,Damasak,13.097706,12.495205,0
4239,Damasak,13.097706,12.495205,0
4240,Damasak,13.097706,12.495205,5
4241,Damaturu,11.747,11.9608,0
4242,Damaturu,11.747,11.9608,2
4243,Damaturu,11.747,11.9608,4
4244,Damba,14.42001,-1.39491,0
4245,Damboa,11.156036,12.757583,0
4246,Damboa,11.156036,12.757583,1
4247,Damboa,11.156036,12.757583,1
4248,Damboa,11.156036,12.757583,2
4249,Damboa,11.156036,12.757583,2
4250,Damboa,11.156036,12.757583,2
4251,Damboa,11.156036,12.757583,5
4252,Damboa,11.156036,12.757583,20
4253,Damboa,11.15604,12.75758,3
4254,Damboa,11.15604,12.75758,4
4255,Damboa,11.15604,12.75758,17
4256,Dame,7.07085,-3.14883,1
4257,Damietta,31.416477,31.813316,1
4258,Damietta,31.41648,31.81332,0
4259,Damietta,31.41648,31.81332,0
4260,Damissa,6.14982,20.7929,11
4261,Danare,6.01726,9.0633,0
4262,Dande,-8.5,13.83333,0
4263,Dandora,-1.250046,36.900102,0
4264,Dandora,-1.250046,36.900102,0
4265,Daniga,2.326044,45.297724,0
4266,Danow,1.731667,44.625278,0
4267,Daoukro,7.0591,-3.9631,0
4268,Dapaong,10.86389,0.205,0
4269,Dapaong,10.86389,0.205,0
4270,Dar al Kish,32.094074,20.071051,0
4271,Dar Chaabane,36.46798,10.75167,0
4272,Dar es Salaam,-6.8167,39.2833,0
4273,Dar es Salaam,-6.8167,39.2833,0
4274,Dar es Salaam,-6.8167,39.2833,0
4275,Dar es Salaam,-6.8167,39.2833,8
4276,Darba,8.16667,37,0
4277,Darkein Genyo,8.005724,46.994652,3
4278,Darna,32.76704,22.63669,0
4279,Darna,32.76704,22.63669,0
4280,Darna,32.76704,22.63669,0
4281,Darna,32.76704,22.63669,0
4282,Darna,32.76704,22.63669,0
4283,Darna,32.76704,22.63669,0
4284,Darna,32.76704,22.63669,0
4285,Darna,32.76704,22.63669,0
4286,Darna,32.76704,22.63669,0
4287,Darna,32.76704,22.63669,0
4288,Darna,32.76704,22.63669,0
4289,Darna,32.76704,22.63669,0
4290,Darna,32.76704,22.63669,0
4291,Darna,32.76704,22.63669,0
4292,Darna,32.76704,22.63669,0
4293,Darna,32.76704,22.63669,1
4294,Darna,32.76704,22.63669,1
4295,Darna,32.76704,22.63669,2
4296,Darna,32.76704,22.63669,2
4297,Darna,32.76704,22.63669,2
4298,Darna,32.76704,22.63669,3
4299,Darna,32.76704,22.63669,3
4300,Darna,32.76704,22.63669,3
4301,Darna,32.76704,22.63669,5
4302,Darna,32.76704,22.63669,5
4303,Darna,32.76704,22.63669,10
4304,Darna,32.76704,22.63669,12
4305,Darna,32.76704,22.63669,15
4306,Darolebu,8.16667,40.78333,0
4307,Dasaan,11.17028,49.823891,0
4308,Daveyton,-26.15,28.41667,0
4309,David Dean,6.65199,-9.29987,1
4310,Dawhwenya,5.76505,0.055,2
4311,Daynile,2.05814,45.30029,0
4312,Daynile,2.05814,45.30029,0
4313,Daynile,2.05814,45.30029,0
4314,Daynile,2.05814,45.30029,0
4315,Daynile,2.05814,45.30029,0
4316,Daynile,2.05814,45.30029,0
4317,Daynile,2.05814,45.30029,0
4318,Daynile,2.05814,45.30029,0
4319,Daynile,2.05814,45.30029,0
4320,Daynile,2.05814,45.30029,0
4321,Daynile,2.05814,45.30029,0
4322,Daynile,2.05814,45.30029,0
4323,Daynile,2.05814,45.30029,0
4324,Daynile,2.05814,45.30029,0
4325,Daynile,2.05814,45.30029,0
4326,Daynile,2.05814,45.30029,0
4327,Daynile,2.05814,45.30029,0
4328,Daynile,2.05814,45.30029,0
4329,Daynile,2.05814,45.30029,0
4330,Daynile,2.05814,45.30029,0
4331,Daynile,2.05814,45.30029,0
4332,Daynile,2.05814,45.30029,0
4333,Daynile,2.05814,45.30029,0
4334,Daynile,2.05814,45.30029,1
4335,Daynile,2.05814,45.30029,1
4336,Daynile,2.05814,45.30029,1
4337,Daynile,2.05814,45.30029,1
4338,Daynile,2.05814,45.30029,1
4339,Daynile,2.05814,45.30029,1
4340,Daynile,2.05814,45.30029,1
4341,Daynile,2.05814,45.30029,1
4342,Daynile,2.05814,45.30029,1
4343,Daynile,2.05814,45.30029,1
4344,Daynile,2.05814,45.30029,1
4345,Daynile,2.05814,45.30029,1
4346,Daynile,2.05814,45.30029,1
4347,Daynile,2.05814,45.30029,1
4348,Daynile,2.05814,45.30029,1
4349,Daynile,2.05814,45.30029,1
4350,Daynile,2.05814,45.30029,1
4351,Daynile,2.05814,45.30029,2
4352,Daynile,2.05814,45.30029,2
4353,Daynile,2.05814,45.30029,2
4354,Daynile,2.05814,45.30029,3
4355,Daynile,2.05814,45.30029,3
4356,Daynile,2.05814,45.30029,5
4357,Daynile,2.05814,45.30029,7
4358,Daynile,2.05814,45.30029,16
4359,Daynuunay,3.03985,43.796879,0
4360,Daynuunay,3.03985,43.796879,0
4361,Daynuunay,3.03985,43.796879,1
4362,Daynuunay,3.03985,43.796879,3
4363,Daynuunay,3.03985,43.796879,10
4364,Dayrout,27.55602,30.80764,6
4365,Debre Selam,8.25,40.13333,0
4366,Debre Selam,8.25,40.13333,0
4367,Debre Selam,8.25,40.13333,2
4368,Debre Tabor,11.85,38.0167,2
4369,Debre Tabor,11.85,38.0167,10
4370,Debre Zeyit,8.75,38.983,1
4371,Debre Zeyit,8.75,38.983,1
4372,Dechmia,36.13,3.5766,0
4373,Deder,9.31168,41.44301,0
4374,Deder,9.31168,41.44301,0
4375,Deder,9.31168,41.44301,1
4376,Dedougou,12.46338,-3.46075,0
4377,Dedougou,12.46338,-3.46075,0
4378,Dedougou,12.46338,-3.46075,0
4379,Dedougou,12.46338,-3.46075,0
4380,Dedougou,12.46338,-3.46075,0
4381,Dedougou,12.46338,-3.46075,0
4382,Dedougou,12.46338,-3.46075,0
4383,Dedougou,12.46338,-3.46075,0
4384,Dedougou,12.46338,-3.46075,0
4385,Dedougou,12.46338,-3.46075,0
4386,Dedougou,12.46338,-3.46075,0
4387,Dega,8.58333,36.11228,6
4388,Degaanley,2.270978,45.334654,0
4389,Dehiba,32.00799,10.70135,0
4390,Dehiba,32.00799,10.70135,0
4391,Dehiba,32.00799,10.70135,0
4392,Dehiba,32.00799,10.70135,0
4393,Dehiba,32.00799,10.70135,0
4394,Dehiba,32.00799,10.70135,0
4395,Dehiba,32.00799,10.70135,0
4396,Dehiba,32.00799,10.70135,0
4397,Dehiba,32.00799,10.70135,0
4398,Dehiba,32.00799,10.70135,0
4399,Dehiba,32.00799,10.70135,0
4400,Dehiba,32.00799,10.70135,0
4401,Deleig,12.479632,23.253865,0
4402,Deleig,12.479632,23.253865,1
4403,Deleig,12.479632,23.253865,1
4404,Deleig,12.479632,23.253865,2
4405,Delft,-33.9656,18.6444,0
4406,Delft,-33.9656,18.6444,0
4407,Delgo,20.122778,30.561389,0
4408,Delgo,20.122778,30.561389,0
4409,Delgo,20.122778,30.561389,0
4410,Delgo,20.122778,30.561389,0
4411,Delgo,20.122778,30.561389,0
4412,Delgo,20.122778,30.561389,0
4413,Delgo,20.122778,30.561389,0
4414,Delgo,20.122778,30.561389,0
4415,Delling,12.047463,29.656408,0
4416,Dellys,36.91716,3.91311,2
4417,Demba,-5.51,22.26667,0
4418,Demba,-5.51,22.26667,0
4419,Demba,-5.51,22.26667,2
4420,Demba,-5.51,22.26667,3
4421,Dembi Dolo,8.53333,34.8,0
4422,Dembi Dolo,8.53333,34.8,1
4423,Dembi Dolo,8.53333,34.8,1
4424,Dembia,5.10983,24.46108,0
4425,Dembia,5.10983,24.46108,1
4426,Dembia,12.45,37.33333,0
4427,Dembia,12.45,37.33333,1
4428,Demsa,9.466667,12.15,0
4429,Demsa,9.466667,12.15,2
4430,Demsa,9.466667,12.15,16
4431,Dendi,8.85,38.0167,0
4432,Dengi,9.366667,9.95,1
4433,Dengi,9.366667,9.95,1
4434,Denguiro,5.62348,23.03688,0
4435,Dentoang,10.28,32.42,0
4436,Dentoang,10.28,32.42,4
4437,Deou,14.60084,-0.71901,0
4438,Derbissaka,5.77429,24.84781,0
4439,Derbissaka,5.77429,24.84781,0
4440,Derbissaka,5.77429,24.84781,0
4441,Dereiga,11.535361,26.774194,0
4442,Deribat,13.071028,24.515139,0
4443,Deribat,13.071028,24.515139,2
4444,Deribat,13.07103,24.51514,2
4445,Derrag,35.9086,2.3878,4
4446,Despatch,-33.80172,25.46284,0
4447,Dessie,11.1333,39.6333,0
4448,Dessie,11.1333,39.6333,1
4449,Detang,9.58981,31.67,0
4450,Detang,9.58981,31.67,0
4451,Detang,9.58981,31.67,0
4452,Detang,9.58981,31.67,0
4453,Detang,9.58981,31.67,1
4454,Detang,9.58981,31.67,1
4455,Dhabad,6.30619,46.54925,2
4456,Dhadar,10.26182,49.7656,0
4457,Dhamase,3.15,41.33,0
4458,Dhamase,3.15,41.33,0
4459,Dhamase,3.15,41.33,5
4460,Dhambayl,5.6326,48.4494,0
4461,Dharkenley,2.009499,45.25,0
4462,Dharkenley,2.009499,45.25,0
4463,Dharkenley,2.009499,45.25,0
4464,Dharkenley,2.009499,45.25,0
4465,Dharkenley,2.009499,45.25,0
4466,Dharkenley,2.009499,45.25,0
4467,Dharkenley,2.009499,45.25,1
4468,Dharkenley,2.009499,45.25,1
4469,Dharkenley,2.009499,45.25,1
4470,Dharkenley,2.009499,45.25,1
4471,Dharkenley,2.009499,45.25,1
4472,Dharkenley,2.009499,45.25,1
4473,Dharkenley,2.009499,45.25,1
4474,Dharkenley,2.009499,45.25,1
4475,Dharkenley,2.009499,45.25,1
4476,Dharkenley,2.009499,45.25,1
4477,Dharkenley,2.009499,45.25,1
4478,Dharkenley,2.009499,45.25,1
4479,Dharkenley,2.009499,45.25,1
4480,Dharkenley,2.009499,45.25,1
4481,Dharkenley,2.009499,45.25,1
4482,Dharkenley,2.009499,45.25,1
4483,Dharkenley,2.009499,45.25,1
4484,Dharkenley,2.009499,45.25,1
4485,Dharkenley,2.009499,45.25,1
4486,Dharkenley,2.009499,45.25,3
4487,Dharkenley,2.009499,45.25,3
4488,Dharkenley,2.0095,45.25,0
4489,Dharkenley,2.0095,45.25,0
4490,Dharkenley,2.0095,45.25,0
4491,Dharkenley,2.0095,45.25,0
4492,Dharkenley,2.0095,45.25,0
4493,Dharkenley,2.0095,45.25,0
4494,Dharkenley,2.0095,45.25,1
4495,Dharkenley,2.0095,45.25,1
4496,Dharkenley,2.0095,45.25,1
4497,Dharkenley,2.0095,45.25,1
4498,Dharkenley,2.0095,45.25,1
4499,Dharkenley,2.0095,45.25,1
4500,Dharkenley,2.0095,45.25,1
4501,Dharkenley,2.0095,45.25,1
4502,Dharkenley,2.0095,45.25,1
4503,Dharkenley,2.0095,45.25,1
4504,Dharkenley,2.0095,45.25,1
4505,Dharkenley,2.0095,45.25,1
4506,Dharkenley,2.0095,45.25,1
4507,Dharkenley,2.0095,45.25,1
4508,Dharkenley,2.0095,45.25,1
4509,Dharkenley,2.0095,45.25,1
4510,Dharkenley,2.0095,45.25,2
4511,Dharkenley,2.0095,45.25,2
4512,Dharkenley,2.0095,45.25,2
4513,Dhiil,4.12661,43.5909,7
4514,Dhobley,0.40627,41.01238,0
4515,Dhobley,0.40627,41.01238,0
4516,Dhobley,0.40627,41.01238,0
4517,Dhobley,0.40627,41.01238,0
4518,Dhobley,0.40627,41.01238,0
4519,Dhobley,0.40627,41.01238,0
4520,Dhobley,0.40627,41.01238,0
4521,Dhobley,0.40627,41.01238,0
4522,Dhobley,0.40627,41.01238,0
4523,Dhobley,0.40627,41.01238,0
4524,Dhobley,0.40627,41.01238,0
4525,Dhobley,0.40627,41.01238,0
4526,Dhobley,0.40627,41.01238,0
4527,Dhobley,0.40627,41.01238,1
4528,Dhobley,0.40627,41.01238,1
4529,Dhobley,0.40627,41.01238,1
4530,Dhobley,0.40627,41.01238,3
4531,Dhobley,0.40627,41.01238,10
4532,Dhuumoodle,6.18282,46.55282,2
4533,Dhuusamarreeb,5.537643,46.386698,0
4534,Dhuusamarreeb,5.537643,46.386698,0
4535,Dhuusamarreeb,5.537643,46.386698,0
4536,Dhuusamarreeb,5.537643,46.386698,1
4537,Dhuusamarreeb,5.537643,46.386698,2
4538,Dhuusamarreeb,5.537643,46.386698,7
4539,Dhuusamarreeb,5.537643,46.386698,10
4540,Dhuusamarreeb,5.537643,46.386698,10
4541,Dhuusamarreeb,5.537643,46.386698,10
4542,Diabaka,4.47237,25.78667,0
4543,Diabaka,4.47237,25.78667,0
4544,Diabali,14.68,-6.016,11
4545,Diabaly,14.68,-6.016,0
4546,Diabaly,14.68,-6.016,0
4547,Diabaly,14.68,-6.016,0
4548,Diabaly,14.68,-6.016,1
4549,Diabaly,14.68,-6.016,1
4550,Diabaly,14.68,-6.016,3
4551,Diabaly,14.68,-6.016,10
4552,Diabaly,14.68,-6.016,10
4553,Diabaly,14.68,-6.016,10
4554,Diabata,15.6022,-5.1267,6
4555,Diabugu,13.38333,-14.4,0
4556,Diafarabe,14.14093,-5.01694,0
4557,Diafarabe,14.14093,-5.01694,0
4558,Diafarabe,14.14093,-5.01694,1
4559,Diafarabe,14.14093,-5.01694,1
4560,Diafarabe,14.14093,-5.01694,5
4561,Diafarabe,14.14093,-5.01694,5
4562,Diafarabe,14.14093,-5.01694,7
4563,Diafarabe,14.14093,-5.01694,10
4564,Dialloube,15.0191,-4.2324,0
4565,Dialloube,15.0191,-4.2324,1
4566,Dialloube,15.0191,-4.2324,4
4567,Diambala,14.31376,1.29965,0
4568,Diapaga,12.07305,1.78838,0
4569,Dibataye,-6.08333,22.9,0
4570,Dibataye,-6.08333,22.9,0
4571,Dibaya,-6.53556,22.87653,0
4572,Dibaya,-6.53556,22.87653,10
4573,Dibaya,-6.53556,22.87653,10
4574,Dibaya,-6.53556,22.87653,15
4575,Dibaya,-6.53556,22.87653,16
4576,Diebougou,10.96209,-3.24967,0
4577,Diepkloof,-26.24358,27.9505,0
4578,Diepkloof,-26.24358,27.9505,0
4579,Diepkloof,-26.24358,27.9505,0
4580,Diepsloot,-25.93333,28.01667,0
4581,Diepsloot,-25.93333,28.01667,0
4582,Dif,0.96249,41.06157,2
4583,Diffa,13.32,12.61,0
4584,Diffa,13.32,12.61,0
4585,Diffa,13.32,12.61,2
4586,Diffa,13.32,12.61,3
4587,Digamari,11.293174,12.665292,0
4588,Diguel,14.43656,-1.88644,0
4589,Diguel,14.43656,-1.88644,0
4590,Diinsoor,2.40735,42.976551,0
4591,Diinsoor,2.40735,42.976551,0
4592,Diinsoor,2.40735,42.976551,0
4593,Diinsoor,2.40735,42.976551,0
4594,Diinsoor,2.40735,42.976551,0
4595,Diinsoor,2.40735,42.976551,1
4596,Diinsoor,2.40735,42.976551,1
4597,Diinsoor,2.40735,42.976551,1
4598,Diinsoor,2.40735,42.976551,1
4599,Diinsoor,2.40735,42.976551,1
4600,Diinsoor,2.40735,42.976551,1
4601,Diinsoor,2.40735,42.976551,4
4602,Diinsoor,2.40735,42.976551,4
4603,Diinsoor,2.40735,42.976551,5
4604,Dikenafai,5.767071,7.153128,1
4605,Dikumba,3.566667,25.8,0
4606,Dikwa,12.023957,13.916458,0
4607,Dikwa,12.023957,13.916458,2
4608,Dikwa,12.023957,13.916458,6
4609,Dikwa,12.023957,13.916458,7
4610,Dikwa,12.023957,13.916458,14
4611,Dikwa,12.023957,13.916458,37
4612,Dikwa,12.02396,13.91646,0
4613,Dikwa,12.02396,13.91646,2
4614,Dikwa,12.02396,13.91646,5
4615,Dikwa,12.02396,13.91646,6
4616,Dila,9.77942,43.3445,0
4617,Dila,9.77942,43.3445,0
4618,Dila,9.77942,43.3445,1
4619,Dilling,12.08333,31.50083,0
4620,Dilling,12.08333,31.50083,0
4621,Dilolo,-10.46667,22.46667,1
4622,Dimbelenge,-5.54892,23.11133,0
4623,Dimbelenge,-5.54892,23.11133,0
4624,Dimbelenge,-5.54892,23.11133,0
4625,Dimbelenge,-5.54892,23.11133,0
4626,Dimbelenge,-5.54892,23.11133,1
4627,Dimbelenge,-5.54892,23.11133,18
4628,Dimbokro,6.65,-4.7,0
4629,Dinangorou,14.451,-2.24422,1
4630,Ding Ding,8.8833333,29.85,0
4631,Dioungani,14.31558,-2.7403,0
4632,Dioungani,14.31558,-2.7403,0
4633,Dioungani,14.31558,-2.7403,1
4634,Dioungani,14.31558,-2.7403,26
4635,Dioungani,14.31558,-2.7403,27
4636,Dioungani,14.31558,-2.7403,27
4637,Dioura,14.8252,-5.2547,0
